stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,otherCashflowsFromFinancingActivities,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,otherOperatingExpenses,minorityInterest_y,discontinuedOperations
USIO,2018-12-31,308178.0,74182000.0,59331000.0,1323105.0,5957299.0,592934000.0,60905668.0,1932660.0,-6270675.0,1394000.0,58502038.0,2159698.0,1700757.0,-8084221.0,9759.0,3160000.0,-57036241.0,56785664.0,185561.0,68215512.0,57796184.0,5065000.0,9633726.0,58581786.0,74568627.0,3666668.0,54648000.0,36500000.0,110816.0,-703112.0,1304925.0,29309000.0,-244681.0,-13559000.0,-204491000.0,-65052000.0,1875638.0,-2756443.0,-586000.0,-982487.0,-4437042.0,-3775815,-1979084.0,-982487.0,3694000.0,-698112.0,62574,1793905.0,1116988000.0,-3775815.0,-3775815.0,76474,19454611,28798633,25024124,77780,-4646000.0,-3774509,-3774509,5569513,7468384.0,-3775815,-3698035.0,45997000.0,105317000.0,137888000.0,29062000.0
USIO,2017-12-31,300736.0,74182000.0,59331000.0,1119674.0,8446926.0,592934000.0,59102625.0,2105186.0,-7012544.0,1394000.0,54312450.0,4800554.0,1551565.0,-7843603.0,9759.0,3160000.0,-53260426.0,53005452.0,186299.0,67435803.0,53223413.0,5065000.0,13123353.0,54312450.0,74041083.0,4666668.0,54648000.0,36500000.0,110816.0,-372337.0,1307008.0,29309000.0,-133591.0,-13559000.0,-204491000.0,-65052000.0,1258132.0,-936450.0,-586000.0,-112910.0,-146357.0,-3008785,-817846.0,2612430.0,3694000.0,-1822337.0,458632,2725340.0,1116988000.0,-3008785.0,-3008785.0,102547,10802932,17408174,14571158,274316,-4646000.0,-2837016,-2837016,3768226,5347110.0,-3008785,-2734469.0,45997000.0,105317000.0,137888000.0,29062000.0
USIO,2016-12-31,145044.0,74182000.0,59331000.0,1107750.0,8838469.0,592934000.0,65025469.0,2494510.0,-4082025.0,1621000.0,60503318.0,4120738.0,1821808.0,-4800174.0,9759.0,3160000.0,-50251641.0,59654952.0,181818.0,69514686.0,59866253.0,5065000.0,9011368.0,60503318.0,63881365.0,163140.0,54648000.0,36500000.0,110816.0,-155551.0,1530268.0,29309000.0,227634.0,-13559000.0,-204491000.0,-65052000.0,901600.0,848438.0,-586000.0,-431755.0,61132.0,-1196642,9130.0,-431755.0,3694000.0,-355551.0,-623552,2725340.0,1116988000.0,-1196642.0,-1196642.0,196599,8293354,13436931,12076358,32668,-4646000.0,-1360573,-1360573,3783004,4241977.0,-1196642,-1163974.0,45997000.0,105317000.0,137888000.0,29062000.0
ELOX,2019-12-31,1871000.0,74182000.0,59331000.0,26000.0,36213000.0,592934000.0,57709000.0,1125000.0,-4082025.0,1621000.0,11807000.0,22493000.0,1821808.0,-4800174.0,9759.0,3160000.0,-137019000.0,1190000.0,402000.0,58947000.0,59866253.0,5065000.0,36213000.0,22734000.0,174515000.0,163140.0,54648000.0,36500000.0,110816.0,-40000.0,11033000.0,-276000.0,227634.0,-13559000.0,-204491000.0,-22000.0,559000.0,-39391000.0,-586000.0,-1378000.0,-26115000.0,-50874000,-1689000.0,46800000.0,15403000.0,-33524000.0,1124000,33051000.0,-33464000.0,-50874000.0,-50874000.0,-319000,0,50555000,0,0,-1616000.0,-50555000,-50555000,0,25213000.0,-50874000,-50874000.0,25342000.0,105317000.0,137888000.0,29062000.0
ELOX,2018-12-31,747000.0,74182000.0,59331000.0,20000.0,42911000.0,592934000.0,50341000.0,248000.0,-4082025.0,1621000.0,7807000.0,48606000.0,1821808.0,-4800174.0,9759.0,3160000.0,-86145000.0,1464000.0,360000.0,50718000.0,59866253.0,5065000.0,42911000.0,7807000.0,129825000.0,163140.0,54648000.0,36500000.0,110816.0,-235000.0,13382000.0,-276000.0,227634.0,-13559000.0,-204491000.0,-88000.0,216000.0,-31367000.0,-586000.0,-1378000.0,24500000.0,-47185000,2878000.0,56184000.0,15403000.0,-317000.0,-780000,56184000.0,-33464000.0,-47185000.0,-47185000.0,-92000,0,46971000,0,122000,-7000.0,-46971000,-46971000,0,26482000.0,-47185000,-47063000.0,20489000.0,105317000.0,137888000.0,29062000.0
ELOX,2017-12-31,1530000.0,74182000.0,59331000.0,88000.0,21361000.0,592934000.0,24506000.0,278000.0,-4082025.0,1621000.0,3423000.0,24049000.0,1821808.0,-4800174.0,9759.0,3160000.0,-38960000.0,102000.0,274000.0,24784000.0,59866253.0,5065000.0,21361000.0,3423000.0,60047000.0,163140.0,54648000.0,36500000.0,110816.0,-237000.0,4185000.0,-494000.0,227634.0,-13559000.0,-204491000.0,-88000.0,39000.0,-15935000.0,-586000.0,-1378000.0,21901000.0,-21214000,1638000.0,37950000.0,2500000.0,-114000.0,-583000,17517000.0,-33464000.0,-23618000.0,-21214000.0,-2114000,0,19100000,0,0,-43000.0,-19100000,-19100000,0,2702000.0,-21214000,-21214000.0,16398000.0,105317000.0,137888000.0,29062000.0
ELOX,2016-12-31,1899000.0,74182000.0,59331000.0,826000.0,534000.0,592934000.0,3087000.0,41000.0,-4082025.0,1621000.0,2518000.0,2212000.0,1821808.0,-4800174.0,9759.0,3160000.0,-17746000.0,38000.0,42000.0,3128000.0,59866253.0,5065000.0,534000.0,2518000.0,18238000.0,163140.0,54648000.0,36500000.0,110816.0,-36000.0,78000.0,-264000.0,227634.0,-13559000.0,-204491000.0,-88000.0,8000.0,-8844000.0,-586000.0,-1378000.0,856000.0,-9847000,-333000.0,9736000.0,2500000.0,-36000.0,1250000,17517000.0,-33464000.0,-10947000.0,-9847000.0,-7000,0,9840000,0,0,-43000.0,-9840000,-9840000,0,954000.0,-9847000,-9847000.0,8886000.0,105317000.0,137888000.0,29062000.0
XSPA,2019-12-31,7069000.0,647000.0,59331000.0,826000.0,-13032000.0,592934000.0,3933000.0,16318000.0,-283000.0,1621000.0,16220000.0,2184000.0,1206000.0,-283000.0,9759.0,3452000.0,-308136000.0,118000.0,489000.0,28724000.0,3606000.0,5065000.0,-6249000.0,31260000.0,301681000.0,6783000.0,54648000.0,36500000.0,3703000.0,-2275000.0,9415000.0,-1706000.0,227634.0,136000.0,-204491000.0,-88000.0,6124000.0,-113000.0,-32000.0,-1378000.0,-1255000.0,-21223000,644000.0,1165000.0,2871000.0,-2275000.0,3760000,17517000.0,-33464000.0,-21223000.0,-20530000.0,-11194000,30023000,56897000,47415000,-146000,-2900000.0,-9482000,-9482000,17392000,20750000.0,-21223000,-20676000.0,8886000.0,105317000.0,3703000.0,29062000.0
XSPA,2018-12-31,4632000.0,782000.0,59331000.0,826000.0,-75000.0,592934000.0,5759000.0,11795000.0,-251000.0,1621000.0,16658000.0,3403000.0,1381000.0,-251000.0,9759.0,791000.0,-286913000.0,370000.0,352000.0,30584000.0,1517000.0,5065000.0,9092000.0,17449000.0,295904000.0,9167000.0,54648000.0,36500000.0,4029000.0,-3031000.0,24372000.0,-1706000.0,227634.0,377000.0,-204491000.0,-88000.0,7398000.0,-6566000.0,-177000.0,-1378000.0,-2965000.0,-37205000,-1890000.0,5644000.0,4350000.0,-1866000.0,-604000,17517000.0,-33464000.0,-37205000.0,-35631000.0,-23173000,31333000,62380000,49644000,-278000,-1827000.0,-12736000,-12736000,18311000,23649000.0,-37205000,-35909000.0,8886000.0,105317000.0,4029000.0,29062000.0
XSPA,2017-12-31,3362000.0,1159000.0,59331000.0,826000.0,9702000.0,592934000.0,16093000.0,15797000.0,-74000.0,1621000.0,12497000.0,6368000.0,1339000.0,-74000.0,9759.0,404000.0,-249708000.0,6554000.0,265000.0,65240000.0,4901000.0,5065000.0,40879000.0,19401000.0,290396000.0,11547000.0,54648000.0,36500000.0,4956000.0,-4479000.0,12594000.0,-497000.0,227634.0,1347000.0,-204491000.0,-88000.0,6841000.0,-12172000.0,-61000.0,-1378000.0,-11542000.0,-28840000,-1004000.0,6087000.0,4350000.0,-5396000.0,-3114000,17517000.0,-33464000.0,-28840000.0,-16112000.0,-1285000,31365000,63539000,48823000,111000,-731000.0,-14716000,-14716000,17458000,24198000.0,-28840000,-16001000.0,8886000.0,105317000.0,4956000.0,29062000.0
XSPA,2016-12-31,5170000.0,2506000.0,59331000.0,826000.0,25501000.0,592934000.0,30499000.0,16266000.0,-13000.0,1621000.0,11773000.0,17910000.0,2020000.0,-13000.0,9759.0,365000.0,-220868000.0,8547000.0,183000.0,82807000.0,2104000.0,5065000.0,59523000.0,18638000.0,280221000.0,13719000.0,54648000.0,36500000.0,4641000.0,-66000.0,15179000.0,-50000.0,227634.0,74000.0,-204491000.0,-88000.0,1317000.0,-8441000.0,-13000.0,-1378000.0,-7041000.0,-24006000,4000.0,-2061000.0,-2011000.0,3474000.0,-2880000,17517000.0,-33464000.0,-24006000.0,-19279000.0,-14861000,6738000,16404000,11986000,0,-1698000.0,-4418000,-4418000,5248000,8349000.0,-24006000,-19279000.0,8886000.0,105317000.0,4641000.0,29062000.0
CIGI,2019-12-31,261910000.0,2506000.0,606878000.0,447152000.0,-913799000.0,15680000.0,718057000.0,370836000.0,-67164000.0,37420000.0,924266000.0,114993000.0,361466000.0,-67164000.0,949221000.0,255594000.0,77181000.0,8547000.0,442153000.0,2892714000.0,92893000.0,4469000.0,512876000.0,2016265000.0,60706000.0,477454000.0,54648000.0,3673000.0,363573000.0,-44197000.0,201538000.0,-59675000.0,-73119000.0,74000.0,-3940000.0,22185000.0,94664000.0,310758000.0,-3541000.0,-1378000.0,-12039000.0,102903000,8778000.0,-100988000.0,-59312000.0,-218268000.0,-15574000,21939000.0,-33464000.0,102903000.0,137585000.0,-56131000,1959544000,2799082000,3045811000,53013000,-29452000.0,246729000,246729000,1086267000,744874000.0,102903000,190598000.0,8886000.0,105317000.0,363573000.0,29062000.0
CIGI,2018-12-31,251375000.0,2506000.0,668819000.0,567790000.0,-998271000.0,11711000.0,757296000.0,93483000.0,-61218000.0,34195000.0,798701000.0,127032000.0,109266000.0,-61218000.0,887894000.0,153256000.0,-21751000.0,8547000.0,415805000.0,2357580000.0,75929000.0,4230000.0,387553000.0,1622246000.0,54717000.0,497930000.0,54648000.0,1834000.0,347781000.0,-35579000.0,73379000.0,-38947000.0,-50360000.0,74000.0,-3906000.0,81000.0,78730000.0,257488000.0,-6073000.0,-1378000.0,18509000.0,97658000,30659000.0,395228000.0,430661000.0,-628134000.0,20661000,7420000.0,-33464000.0,97658000.0,128574000.0,-41539000,1817526000,2602054000,2825427000,53260000,-20845000.0,223373000,223373000,1007901000,705798000.0,97658000,181834000.0,8886000.0,105317000.0,347781000.0,29062000.0
CIGI,2017-12-31,227087000.0,2506000.0,247467000.0,501094000.0,-339609000.0,6507000.0,664358000.0,83899000.0,-43157000.0,48401000.0,724642000.0,108523000.0,114630000.0,-43157000.0,455130000.0,86948000.0,-115489000.0,8547000.0,406984000.0,1507560000.0,75494000.0,2953000.0,298557000.0,1059057000.0,50219000.0,183036000.0,54648000.0,2426000.0,149946000.0,-39472000.0,93420000.0,-64109000.0,-55252000.0,74000.0,-3875000.0,-4835000.0,52992000.0,212850000.0,7705000.0,-1378000.0,-4625000.0,51362000,50657000.0,-83933000.0,-21589000.0,-141247000.0,20656000,5640000.0,-33464000.0,51362000.0,94074000.0,-26322000,1585865000,2252897000,2435200000,61907000,-11895000.0,182303000,182303000,849335000,614040000.0,51362000,155981000.0,8886000.0,105317000.0,149946000.0,29062000.0
CIGI,2016-12-31,83617000.0,2506000.0,260537000.0,356090000.0,-281833000.0,7028000.0,506322000.0,65274000.0,-71273000.0,82252000.0,510227000.0,113148000.0,124084000.0,-71273000.0,348006000.0,72191000.0,-174311000.0,8547000.0,399774000.0,1190271000.0,52035000.0,2044000.0,205730000.0,842955000.0,51540000.0,139557000.0,54648000.0,1961000.0,141586000.0,-25046000.0,48484000.0,-31196000.0,-33216000.0,74000.0,-3471000.0,-511000.0,44924000.0,156262000.0,-10720000.0,-1378000.0,-3002000.0,67965000,22403000.0,-14855000.0,16953000.0,-133689000.0,5283000,2859000.0,-33464000.0,67965000.0,91571000.0,-10332000,1179773000,1746992000,1896724000,47829000,-9190000.0,149732000,149732000,716951000,522295000.0,67965000,139400000.0,8886000.0,105317000.0,141586000.0,29062000.0
SRG,2019-12-31,98287000.0,2506000.0,1598487000.0,54470000.0,663238000.0,445077000.0,248249000.0,1989133000.0,-71273000.0,82252000.0,99898000.0,139260000.0,124084000.0,-71273000.0,348006000.0,72191000.0,-418711000.0,54519000.0,381000.0,2750612000.0,52035000.0,2044000.0,731391000.0,1707242000.0,1149721000.0,68153000.0,54648000.0,1961000.0,311951000.0,-25046000.0,30116000.0,-10060000.0,2556000.0,74000.0,-22864000.0,-511000.0,-18214000.0,-57660000.0,-10720000.0,-3523000.0,-393597000.0,-59397000,-5149000.0,-36447000.0,16953000.0,-299490000.0,-8006000,2859000.0,-52309000.0,-64297000.0,-90603000.0,-34585000,80718000,224455000,150639000,196000,-94519000.0,-73816000,-73816000,69921000,39156000.0,-59397000,-90407000.0,8886000.0,105317000.0,311951000.0,29062000.0
SRG,2018-12-31,127565000.0,2506000.0,1598053000.0,36926000.0,657086000.0,398577000.0,572877000.0,1751067000.0,-71273000.0,82252000.0,127565000.0,532857000.0,124084000.0,-71273000.0,348006000.0,72191000.0,-344132000.0,3094000.0,370000.0,2876076000.0,52035000.0,2044000.0,780742000.0,1725618000.0,1124504000.0,123656000.0,54648000.0,1961000.0,369688000.0,-25046000.0,-112847000.0,-22703000.0,-256000.0,74000.0,-39697000.0,-511000.0,225907000.0,54899000.0,-10720000.0,-1840000.0,115623000.0,-73472000,-9811000.0,180199000.0,16953000.0,-119475000.0,15056000,2859000.0,-16017000.0,-78375000.0,-114878000.0,14008000,71151000,332871000,204306000,321000,-90020000.0,-128565000,-128565000,133155000,34788000.0,-73472000,-114557000.0,8886000.0,105317000.0,369688000.0,29062000.0
SRG,2017-12-31,9588000.0,2506000.0,1202314000.0,30787000.0,576570000.0,282990000.0,468169000.0,1714560000.0,-71273000.0,82252000.0,199459000.0,241569000.0,124084000.0,-71273000.0,348006000.0,72191000.0,-229760000.0,195813000.0,368000.0,2775817000.0,52035000.0,2044000.0,886668000.0,1454957000.0,1116060000.0,310098000.0,54648000.0,1961000.0,434164000.0,-25046000.0,-102715000.0,-29322000.0,-4753000.0,74000.0,-34248000.0,-511000.0,261451000.0,59609000.0,-10720000.0,-1840000.0,277592000.0,-73754000,-7877000.0,180794000.0,16953000.0,37189000.0,-21462000,2859000.0,229419000.0,-73999000.0,-120813000.0,1813000,65353000,355584000,233229000,271000,-70112000.0,-122355000,-122355000,167876000,27902000.0,-73754000,-120542000.0,8886000.0,105317000.0,434164000.0,29062000.0
SRG,2016-12-31,16055000.0,2506000.0,1166871000.0,23172000.0,340158000.0,425020000.0,177866000.0,1644952000.0,-71273000.0,82252000.0,68717000.0,52026000.0,124084000.0,-71273000.0,348006000.0,72191000.0,-121338000.0,102668000.0,332000.0,2712237000.0,52035000.0,2044000.0,804557000.0,1287926000.0,925563000.0,464399000.0,54648000.0,1961000.0,619754000.0,-25046000.0,-51600000.0,-31134000.0,350000.0,74000.0,-39354000.0,-511000.0,176439000.0,97215000.0,-10720000.0,-1840000.0,-15700000.0,-51558000,6080000.0,-50486000.0,16953000.0,-62429000.0,12143000,2859000.0,3764000.0,-51558000.0,-91009000.0,-83776000,65191000,260048000,253320000,505000,-63591000.0,-6728000,-6728000,188129000,17469000.0,-51558000,-90504000.0,8886000.0,105317000.0,619754000.0,29062000.0
LTC,2019-12-31,16055000.0,2506000.0,693388000.0,90216000.0,776943000.0,19003000.0,125144000.0,1111247000.0,-90801000.0,82252000.0,34108000.0,4244000.0,258815000.0,-90801000.0,348006000.0,72191000.0,-121338000.0,30684000.0,398000.0,1514209000.0,52035000.0,4716000.0,776943000.0,728783000.0,867346000.0,464399000.0,54648000.0,1961000.0,619754000.0,-25046000.0,9143000.0,-1458000.0,-5854000.0,74000.0,-90899000.0,-5464000.0,39216000.0,122469000.0,-10720000.0,-1840000.0,-520000.0,80526000,-947000.0,-44001000.0,48233000.0,-78988000.0,0,123000.0,6129000.0,80135000.0,80872000.0,-29307000,17120000,74955000,185134000,0,-30582000.0,110179000,110179000,168014000,18453000.0,80526000,80872000.0,8886000.0,105317000.0,8483000.0,29062000.0
LTC,2018-12-31,16055000.0,2506000.0,645029000.0,107304000.0,825490000.0,30615000.0,119883000.0,1102751000.0,-37619000.0,82252000.0,35620000.0,2656000.0,260371000.0,-37619000.0,348006000.0,72191000.0,-121338000.0,9923000.0,397000.0,1513620000.0,52035000.0,17432000.0,825490000.0,680649000.0,862712000.0,464399000.0,54648000.0,1961000.0,619754000.0,-25046000.0,-75351000.0,-465000.0,-5682000.0,74000.0,-90372000.0,3724000.0,37555000.0,115535000.0,-10720000.0,-1840000.0,-449000.0,154981000,1940000.0,-112375000.0,-22666000.0,-3609000.0,0,1128000.0,-670000.0,154356000.0,155076000.0,48390000,84000,56919000,166469000,0,-30196000.0,109550000,109550000,166385000,19193000.0,154981000,155076000.0,8886000.0,105317000.0,7481000.0,29062000.0
LTC,2017-12-31,16055000.0,2506000.0,667502000.0,95942000.0,755160000.0,29898000.0,107215000.0,1082259000.0,-102228000.0,82252000.0,30504000.0,5213000.0,246198000.0,-102228000.0,348006000.0,72191000.0,-121338000.0,6060000.0,396000.0,1465570000.0,52035000.0,22291000.0,755160000.0,706922000.0,856992000.0,464399000.0,54648000.0,1961000.0,619754000.0,-25046000.0,-13612000.0,1135000.0,-5367000.0,74000.0,-90219000.0,-414000.0,37610000.0,105305000.0,-10720000.0,-1840000.0,-2778000.0,87340000,-2875000.0,-16071000.0,58233000.0,-92012000.0,0,14780000.0,-3848000.0,86978000.0,87340000.0,-22496000,56000,56853000,166689000,0,-29949000.0,109836000,109836000,166633000,17513000.0,87340000,87340000.0,8886000.0,105317000.0,3488000.0,29062000.0
LTC,2016-12-31,16055000.0,2506000.0,609391000.0,81386000.0,740048000.0,25221000.0,112325000.0,1025702000.0,-99349000.0,82252000.0,33228000.0,7991000.0,231648000.0,-99349000.0,348006000.0,72191000.0,-121338000.0,22948000.0,392000.0,1394896000.0,52035000.0,1847000.0,740048000.0,654848000.0,839005000.0,464399000.0,54648000.0,1961000.0,619754000.0,-25046000.0,-13942000.0,-2377000.0,-5147000.0,74000.0,-84568000.0,-17625000.0,35932000.0,105708000.0,-10720000.0,-1840000.0,-4951000.0,85115000,1795000.0,29239000.0,37433000.0,-139898000.0,0,78751000.0,-1770000.0,84730000.0,85115000.0,-22891000,179000,53980000,161986000,0,-26442000.0,108006000,108006000,161807000,17412000.0,85115000,85115000.0,8886000.0,105317000.0,3488000.0,29062000.0
HNRG,2019-12-31,16115000.0,40072000.0,140594000.0,25580000.0,191530000.0,3139000.0,82448000.0,329716000.0,-99349000.0,82252000.0,64844000.0,8799000.0,10324000.0,-99349000.0,348006000.0,23859000.0,89011000.0,6074000.0,304000.0,425627000.0,4753000.0,1847000.0,191530000.0,230097000.0,102215000.0,464399000.0,245000.0,33044000.0,619754000.0,-35533000.0,-20908000.0,-1192000.0,-7312000.0,-10733000.0,-4965000.0,2007000.0,127726000.0,38243000.0,-10720000.0,-358000.0,-6783000.0,-59854000,2577000.0,-14828000.0,-8313000.0,-30198000.0,3608000,78751000.0,245000.0,-58947000.0,-59854000.0,-13576000,247866000,386061000,317436000,-22347000,-15998000.0,-68625000,-68625000,69570000,12848000.0,-59854000,-82201000.0,8886000.0,-2332000.0,4000000.0,29062000.0
HNRG,2018-12-31,11939000.0,30152000.0,155655000.0,18428000.0,254874000.0,3666000.0,84978000.0,412638000.0,-99349000.0,82252000.0,51813000.0,15502000.0,14217000.0,-99349000.0,348006000.0,49157000.0,153830000.0,7198000.0,302000.0,515499000.0,4024000.0,1847000.0,254874000.0,256625000.0,100742000.0,464399000.0,2330000.0,25392000.0,619754000.0,-35091000.0,4839000.0,3270000.0,-1666000.0,-8105000.0,-4942000.0,2007000.0,45334000.0,51570000.0,-10720000.0,-298000.0,3800000.0,7621000,-4471000.0,-21763000.0,-19793000.0,-26007000.0,5701000,78751000.0,9007000.0,7436000.0,7621000.0,-17013000,215363000,271224000,291783000,-4075000,-16288000.0,20559000,20559000,76420000,11841000.0,7621000,3546000.0,8886000.0,-1332000.0,4000000.0,29062000.0
HNRG,2017-12-31,9582000.0,22847000.0,165773000.0,16762000.0,249323000.0,11890000.0,67686000.0,423957000.0,-99349000.0,82252000.0,54286000.0,12483000.0,14660000.0,-99349000.0,348006000.0,48811000.0,150236000.0,6710000.0,299000.0,518193000.0,3078000.0,1847000.0,249323000.0,268870000.0,97873000.0,464399000.0,3402000.0,33171000.0,619754000.0,-28622000.0,-10048000.0,4940000.0,5533000.0,-2656000.0,-4892000.0,2007000.0,48278000.0,65771000.0,-10720000.0,-3209000.0,3689000.0,33076000,-6200000.0,-39786000.0,-36625000.0,-22296000.0,-815000,78751000.0,5820000.0,32048000.0,33076000.0,-12048000,190150000,243613000,269543000,-19194000,-12413000.0,25930000,25930000,79393000,14978000.0,33076000,13882000.0,8886000.0,-864000.0,4000000.0,29062000.0
HNRG,2016-12-31,7901000.0,20191000.0,204944000.0,22307000.0,216890000.0,11699000.0,82750000.0,422760000.0,-99349000.0,82252000.0,48714000.0,9788000.0,14114000.0,-99349000.0,348006000.0,60775000.0,122052000.0,11739000.0,294000.0,531323000.0,6367000.0,1847000.0,216890000.0,314433000.0,93816000.0,464399000.0,9078000.0,28796000.0,619754000.0,-42190000.0,19115000.0,-2090000.0,-5632000.0,5979000.0,-4799000.0,189000.0,38187000.0,60918000.0,-10720000.0,-3209000.0,-6142000.0,12510000,-5685000.0,-17744000.0,-10855000.0,-49316000.0,-11193000,78751000.0,-7315000.0,12205000.0,12510000.0,-32838000,192777000,237602000,278924000,-4026000,-14842000.0,41322000,41322000,86147000,10520000.0,12510000,8484000.0,8886000.0,-2933000.0,4000000.0,29062000.0
DVN,2019-12-31,428000000.0,20191000.0,4294000000.0,832000000.0,5049000000.0,11699000.0,3851000000.0,8836000000.0,-119000000.0,82252000.0,1927000000.0,1464000000.0,277000000.0,-119000000.0,753000000.0,1332000000.0,3148000000.0,1555000000.0,38000000.0,13717000000.0,1467000000.0,1847000.0,5802000000.0,7797000000.0,2735000000.0,464399000.0,9078000.0,28796000.0,619754000.0,-1941000000.0,972000000.0,-1463000000.0,-3000000.0,5979000.0,-140000000.0,2472000000.0,1536000000.0,2071000000.0,45000000.0,-1874000000.0,-602000000.0,-355000000,-25000000.0,-3639000000.0,-162000000.0,921000000.0,-54000000,78751000.0,-7315000.0,-357000000.0,-79000000.0,-286000000,3737000000,5792000000,5969000000,-30000000,-260000000.0,177000000,177000000,2232000000,475000000.0,-355000000,-109000000.0,8886000.0,25000000.0,118000000.0,-274000000.0
DVN,2018-12-31,530000000.0,20191000.0,4292000000.0,812000000.0,8433000000.0,11699000.0,4437000000.0,8462000000.0,1027000000.0,82252000.0,2226000000.0,2414000000.0,5914000000.0,1005000000.0,753000000.0,3862000000.0,3650000000.0,1211000000.0,45000000.0,19566000000.0,1518000000.0,1847000.0,9186000000.0,10380000000.0,4486000000.0,464399000.0,9078000.0,28796000.0,619754000.0,-2171000000.0,-1660000000.0,167000000.0,-69000000.0,5979000.0,-149000000.0,2726000000.0,1458000000.0,2704000000.0,206000000.0,-2995000000.0,-238000000.0,3064000000,-86000000.0,-4203000000.0,-1226000000.0,1055000000.0,-3000000,78751000.0,-7315000.0,3056000000.0,714000000.0,-446000000,5208000000,7258000000,8648000000,230000000,-287000000.0,1390000000,1390000000,3440000000,576000000.0,3064000000,944000000.0,8886000.0,9000000.0,118000000.0,2510000000.0
